sku,title,evidence_url,product_url,family,product_type,price,price_band,inventory,weight,weight_unit,weight_band,length,width,height,pack_count,status,merchant_status,merchant_availability,completeness
BINP1155B,"10 7/8 x 5 1/2 x 5"" Blue Plastic Stack & Hang Bin - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1155b-10-7-8-x-5-1-2-x-5-blue-plastic-stack-hang-bin-case-of-12/,https://packrift.com/products/10-7-8-x-5-1-2-x-5-blue-plastic-stack-hang-bin-case-of-12,labels,"Bins, Shelving & Storage",74.29,25-to-75,200,9.04,POUNDS,1-to-10-lb,10.875,5.5,5,12,catalog approved,active,in stock,100
BINP1155CL,"10 7/8"" x 5 1/2"" x 5"" Clear Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1155cl-10-7-8-x-5-1-2-x-5-clear-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/10-7-8-x-5-1-2-x-5-clear-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",90.62,75-to-200,200,8.96,POUNDS,1-to-10-lb,10.875,5.5,5,12,catalog approved,active,in stock,100
BINP1155G,"10 7/8"" x 5 1/2"" x 5"" Green Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1155g-10-7-8-x-5-1-2-x-5-green-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/10-7-8-x-5-1-2-x-5-green-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",74.29,25-to-75,100,9.12,POUNDS,1-to-10-lb,10.875,5.5,5,12,catalog approved,active,in stock,100
BINP1155K,"10 7/8"" x 5 1/2"" x 5"" Black Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1155k-10-7-8-x-5-1-2-x-5-black-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/10-7-8-x-5-1-2-x-5-black-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",74.29,25-to-75,100,9.02,POUNDS,1-to-10-lb,10.875,5.5,5,12,catalog approved,active,in stock,100
BINP1155R,"10 7/8"" x 5 1/2"" x 5"" Red Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1155r-10-7-8-x-5-1-2-x-5-red-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/10-7-8-x-5-1-2-x-5-red-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",78.89,75-to-200,100,8.9,POUNDS,1-to-10-lb,10.875,5.5,5,12,catalog approved,active,in stock,100
BINP1155V,"10 7/8"" x 5 1/2"" x 5"" Ivory Plastic Stack & Hang Bins - 12 Pack",https://packrift.github.io/sku-evidence-cards/sku/binp1155v-10-7-8-x-5-1-2-x-5-ivory-plastic-stack-hang-bins-12-pack/,https://packrift.com/products/10-7-8-x-5-1-2-x-5-ivory-plastic-stack-hang-bins-12-pack,labels,"Bins, Shelving & Storage",74.29,25-to-75,100,9.34,POUNDS,1-to-10-lb,10.875,5.5,5,12,catalog approved,active,in stock,100
BINP1487B,"14 3/4"" x 8 1/4"" x 7"" Blue Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1487b-14-3-4-x-8-1-4-x-7-blue-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/14-3-4-x-8-1-4-x-7-blue-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",165.83,75-to-200,300,20.1,POUNDS,10-to-50-lb,14.75,8.25,7,12,catalog approved,active,in stock,100
BINP1487CL,"14.75x8.25x7"" Clear Plastic Stack & Hang Bins - Space-Saving Parts Storage, Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1487cl-14-75x8-25x7-clear-plastic-stack-hang-bins-space-saving-parts-storage-case-of-12/,https://packrift.com/products/14-75x8-25x7-clear-plastic-stack-hang-bins-space-saving-parts-storage-case-of-12,labels,"Bins, Shelving & Storage",181.01,75-to-200,100,21.24,POUNDS,10-to-50-lb,14.75,8.25,7,12,catalog approved,active,in stock,100
BINP1487G,"14.75 x 8.25 x 7"" Green Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1487g-14-75-x-8-25-x-7-green-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/14-75-x-8-25-x-7-green-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",165.83,75-to-200,100,20.12,POUNDS,10-to-50-lb,14.75,8.25,7,12,catalog approved,active,in stock,100
BINP1487Y,"14 3/4"" x 8 1/4"" x 7"" Yellow Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1487y-14-3-4-x-8-1-4-x-7-yellow-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/14-3-4-x-8-1-4-x-7-yellow-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",165.83,75-to-200,100,19.92,POUNDS,10-to-50-lb,14.75,8.25,7,12,catalog approved,active,in stock,100
BINP1516B,"14.75x16.5x7"" Blue Plastic Stack & Hang Bins - Space-Saving Storage, Case of 6",https://packrift.github.io/sku-evidence-cards/sku/binp1516b-14-75x16-5x7-blue-plastic-stack-hang-bins-space-saving-storage-case-of-6/,https://packrift.com/products/14-75x16-5x7-blue-plastic-stack-hang-bins-space-saving-storage-case-of-6,labels,"Bins, Shelving & Storage",104.54,75-to-200,400,16.54,POUNDS,10-to-50-lb,14.75,16.5,7,6,catalog approved,active,in stock,100
BINP1516K,"14 3/4 x 16 1/2 x 7"" Black Plastic Stack & Hang Bins (Case of 6)",https://packrift.github.io/sku-evidence-cards/sku/binp1516k-14-3-4-x-16-1-2-x-7-black-plastic-stack-hang-bins-case-of-6/,https://packrift.com/products/14-3-4-x-16-1-2-x-7-black-plastic-stack-hang-bins-case-of-6,labels,"Bins, Shelving & Storage",104.54,75-to-200,400,16.84,POUNDS,10-to-50-lb,14.75,16.5,7,6,catalog approved,active,in stock,100
BINP1516V,"14.75x16.5x7"" Ivory Plastic Stack & Hang Bins - Space-Saving Storage, Case of 6",https://packrift.github.io/sku-evidence-cards/sku/binp1516v-14-75x16-5x7-ivory-plastic-stack-hang-bins-space-saving-storage-case-of-6/,https://packrift.com/products/14-75x16-5x7-ivory-plastic-stack-hang-bins-space-saving-storage-case-of-6,labels,"Bins, Shelving & Storage",104.54,75-to-200,100,17.1,POUNDS,10-to-50-lb,14.75,16.5,7,6,catalog approved,active,in stock,100
BINP1516Y,"14.75x16.5x7"" Yellow Plastic Stack & Hang Bins - Space-Saving Storage, Case of 6",https://packrift.github.io/sku-evidence-cards/sku/binp1516y-14-75x16-5x7-yellow-plastic-stack-hang-bins-space-saving-storage-case-of-6/,https://packrift.com/products/14-75x16-5x7-yellow-plastic-stack-hang-bins-space-saving-storage-case-of-6,labels,"Bins, Shelving & Storage",104.54,75-to-200,100,16.94,POUNDS,10-to-50-lb,14.75,16.5,7,6,catalog approved,active,in stock,100
BINP1555B,"14 3/4"" x 5 1/2"" x 5"" Blue Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1555b-14-3-4-x-5-1-2-x-5-blue-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/14-3-4-x-5-1-2-x-5-blue-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",91.54,75-to-200,200,12.14,POUNDS,10-to-50-lb,14.75,5.5,5,12,catalog approved,active,in stock,100
BINP1555CL,"14 3/4"" x 5 1/2"" x 5"" Clear Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1555cl-14-3-4-x-5-1-2-x-5-clear-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/14-3-4-x-5-1-2-x-5-clear-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",107.41,75-to-200,400,12.8,POUNDS,10-to-50-lb,14.75,5.5,5,12,catalog approved,active,in stock,100
BINP1555G,"14 3/4"" x 5 1/2"" x 5"" Green Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1555g-14-3-4-x-5-1-2-x-5-green-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/14-3-4-x-5-1-2-x-5-green-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",91.54,75-to-200,400,12.6,POUNDS,10-to-50-lb,14.75,5.5,5,12,catalog approved,active,in stock,100
BINP1555K,"14 3/4"" x 5 1/2"" x 5"" Black Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1555k-14-3-4-x-5-1-2-x-5-black-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/14-3-4-x-5-1-2-x-5-black-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",91.54,75-to-200,400,12.18,POUNDS,10-to-50-lb,14.75,5.5,5,12,catalog approved,active,in stock,100
BINP1555R,"14 3/4 x 5 1/2 x 5"" Red Plastic Stack & Hang Bins - Case of 12",https://packrift.github.io/sku-evidence-cards/sku/binp1555r-14-3-4-x-5-1-2-x-5-red-plastic-stack-hang-bins-case-of-12/,https://packrift.com/products/14-3-4-x-5-1-2-x-5-red-plastic-stack-hang-bins-case-of-12,labels,"Bins, Shelving & Storage",91.54,75-to-200,100,12.06,POUNDS,10-to-50-lb,14.75,5.5,5,12,catalog approved,active,in stock,100
BINP1611CL,"16x11x8"" Clear Plastic Stack & Hang Bins - Space-Saving Storage, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1611cl-16x11x8-clear-plastic-stack-hang-bins-space-saving-storage-case-of-4/,https://packrift.com/products/16x11x8-clear-plastic-stack-hang-bins-space-saving-storage-case-of-4,labels,"Bins, Shelving & Storage",88.14,75-to-200,200,11.6,POUNDS,10-to-50-lb,16,11,8,4,catalog approved,active,in stock,100
BINP1611G,"16x11x8"" Green Plastic Stack & Hang Bin Boxes - Space-Saving Storage, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1611g-16x11x8-green-plastic-stack-hang-bin-boxes-space-saving-storage-case-of-4/,https://packrift.com/products/16x11x8-green-plastic-stack-hang-bin-boxes-space-saving-storage-case-of-4,labels,"Bins, Shelving & Storage",80.72,75-to-200,100,11.84,POUNDS,10-to-50-lb,16,11,8,4,catalog approved,active,in stock,100
BINP1611K,"16x11x8"" Black Plastic Stack & Hang Bin Boxes - Space-Saving Storage, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1611k-16x11x8-black-plastic-stack-hang-bin-boxes-space-saving-storage-case-of-4/,https://packrift.com/products/16x11x8-black-plastic-stack-hang-bin-boxes-space-saving-storage-case-of-4,labels,"Bins, Shelving & Storage",80.72,75-to-200,100,11.74,POUNDS,10-to-50-lb,16,11,8,4,catalog approved,active,in stock,100
BINP1611R,"16x11x8 Red Plastic Stack & Hang Bin Boxes - Space-Saving Parts Organization, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1611r-16x11x8-red-plastic-stack-hang-bin-boxes-space-saving-parts-organization-case-of-4/,https://packrift.com/products/16x11x8-red-plastic-stack-hang-bin-boxes-space-saving-parts-organization-case-of-4,labels,"Bins, Shelving & Storage",80.72,75-to-200,100,11.54,POUNDS,10-to-50-lb,16,11,8,4,catalog approved,active,in stock,100
BINP1811CL,"18x11x10"" Clear Plastic Stack & Hang Bins - Space-Saving Storage, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1811cl-18x11x10-clear-plastic-stack-hang-bins-space-saving-storage-case-of-4/,https://packrift.com/products/18x11x10-clear-plastic-stack-hang-bins-space-saving-storage-case-of-4,labels,"Bins, Shelving & Storage",139.38,75-to-200,100,14.64,POUNDS,10-to-50-lb,18,11,10,4,catalog approved,active,in stock,100
BINP1811G,"18x11x10"" Green Plastic Stack & Hang Bin Boxes - Space-Saving Storage, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1811g-18x11x10-green-plastic-stack-hang-bin-boxes-space-saving-storage-case-of-4/,https://packrift.com/products/18x11x10-green-plastic-stack-hang-bin-boxes-space-saving-storage-case-of-4,labels,"Bins, Shelving & Storage",117.15,75-to-200,100,13.98,POUNDS,10-to-50-lb,18,11,10,4,catalog approved,active,in stock,100
BINP1811K,"18x11x10"" Black Plastic Stack & Hang Bins - Space-Saving Storage, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1811k-18x11x10-black-plastic-stack-hang-bins-space-saving-storage-case-of-4/,https://packrift.com/products/18x11x10-black-plastic-stack-hang-bins-space-saving-storage-case-of-4,labels,"Bins, Shelving & Storage",117.15,75-to-200,400,15,POUNDS,10-to-50-lb,18,11,10,4,catalog approved,active,in stock,100
BINP1811R,"18x11x10"" Red Plastic Stack & Hang Bin Boxes - Space-Saving Parts Storage, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1811r-18x11x10-red-plastic-stack-hang-bin-boxes-space-saving-parts-storage-case-of-4/,https://packrift.com/products/18x11x10-red-plastic-stack-hang-bin-boxes-space-saving-parts-storage-case-of-4,labels,"Bins, Shelving & Storage",117.15,75-to-200,100,13.72,POUNDS,10-to-50-lb,18,11,10,4,catalog approved,active,in stock,100
BINP1811Y,"18x11x10"" Yellow Plastic Stack & Hang Bins - Space-Saving Parts Storage, Case of 4",https://packrift.github.io/sku-evidence-cards/sku/binp1811y-18x11x10-yellow-plastic-stack-hang-bins-space-saving-parts-storage-case-of-4/,https://packrift.com/products/18x11x10-yellow-plastic-stack-hang-bins-space-saving-parts-storage-case-of-4,labels,"Bins, Shelving & Storage",117.15,75-to-200,100,14.22,POUNDS,10-to-50-lb,18,11,10,4,catalog approved,active,in stock,100
BINP1816B,"18x16.5x11 Blue Plastic Stack & Hang Bins - Space-Saving Storage, Case of 3",https://packrift.github.io/sku-evidence-cards/sku/binp1816b-18x16-5x11-blue-plastic-stack-hang-bins-space-saving-storage-case-of-3/,https://packrift.com/products/18x16-5x11-blue-plastic-stack-hang-bins-space-saving-storage-case-of-3,labels,"Bins, Shelving & Storage",105.08,75-to-200,400,14.84,POUNDS,10-to-50-lb,18,16.5,11,3,catalog approved,active,in stock,100
BINP1816R,"18x16.5x11"" Red Plastic Stack & Hang Bin Boxes - Space-Saving Storage, Case of 3",https://packrift.github.io/sku-evidence-cards/sku/binp1816r-18x16-5x11-red-plastic-stack-hang-bin-boxes-space-saving-storage-case-of-3/,https://packrift.com/products/18x16-5x11-red-plastic-stack-hang-bin-boxes-space-saving-storage-case-of-3,labels,"Bins, Shelving & Storage",105.08,75-to-200,100,14.92,POUNDS,10-to-50-lb,18,16.5,11,3,catalog approved,active,in stock,100
BINP1816V,"18x16.5x11 Ivory Plastic Stack & Hang Bins - Space-Saving Storage, Case of 3",https://packrift.github.io/sku-evidence-cards/sku/binp1816v-18x16-5x11-ivory-plastic-stack-hang-bins-space-saving-storage-case-of-3/,https://packrift.com/products/18x16-5x11-ivory-plastic-stack-hang-bins-space-saving-storage-case-of-3,labels,"Bins, Shelving & Storage",105.08,75-to-200,100,14.16,POUNDS,10-to-50-lb,18,16.5,11,3,catalog approved,active,in stock,100
BINP1816Y,"18x16.5x11"" Yellow Plastic Stack & Hang Bins - Space-Saving Storage, Case of 3",https://packrift.github.io/sku-evidence-cards/sku/binp1816y-18x16-5x11-yellow-plastic-stack-hang-bins-space-saving-storage-case-of-3/,https://packrift.com/products/18x16-5x11-yellow-plastic-stack-hang-bins-space-saving-storage-case-of-3,labels,"Bins, Shelving & Storage",105.08,75-to-200,100,14.7,POUNDS,10-to-50-lb,18,16.5,11,3,catalog approved,active,in stock,100
BINP1889B,"18x8.25x9"" Blue Plastic Stack & Hang Bins - Space-Saving Storage, Case of 6",https://packrift.github.io/sku-evidence-cards/sku/binp1889b-18x8-25x9-blue-plastic-stack-hang-bins-space-saving-storage-case-of-6/,https://packrift.com/products/18x8-25x9-blue-plastic-stack-hang-bins-space-saving-storage-case-of-6,labels,"Bins, Shelving & Storage",129.72,75-to-200,400,16.24,POUNDS,10-to-50-lb,18,8.25,9,6,catalog approved,active,in stock,100
BINP1889G,"18x8.25x9 Green Plastic Stack & Hang Bin Box - Space-Saving Storage, Case of 6",https://packrift.github.io/sku-evidence-cards/sku/binp1889g-18x8-25x9-green-plastic-stack-hang-bin-box-space-saving-storage-case-of-6/,https://packrift.com/products/18x8-25x9-green-plastic-stack-hang-bin-box-space-saving-storage-case-of-6,labels,"Bins, Shelving & Storage",129.72,75-to-200,100,15.88,POUNDS,10-to-50-lb,18,8.25,9,6,catalog approved,active,in stock,100
BINP1889R,"18x8.25x9 Red Plastic Stack & Hang Bins - Space-Saving Storage, Case of 6",https://packrift.github.io/sku-evidence-cards/sku/binp1889r-18x8-25x9-red-plastic-stack-hang-bins-space-saving-storage-case-of-6/,https://packrift.com/products/18x8-25x9-red-plastic-stack-hang-bins-space-saving-storage-case-of-6,labels,"Bins, Shelving & Storage",129.72,75-to-200,100,16.16,POUNDS,10-to-50-lb,18,8.25,9,6,catalog approved,active,in stock,100
BINP1889V,"18x8.25x9"" Ivory Plastic Stack & Hang Bins - Space-Saving Storage, Case of 6",https://packrift.github.io/sku-evidence-cards/sku/binp1889v-18x8-25x9-ivory-plastic-stack-hang-bins-space-saving-storage-case-of-6/,https://packrift.com/products/18x8-25x9-ivory-plastic-stack-hang-bins-space-saving-storage-case-of-6,labels,"Bins, Shelving & Storage",129.72,75-to-200,100,16.34,POUNDS,10-to-50-lb,18,8.25,9,6,catalog approved,active,in stock,100
BINPS101B,"11 5/8"" x 2 3/4"" x 4"" Blue Plastic Shelf Bins - Case of 36",https://packrift.github.io/sku-evidence-cards/sku/binps101b-11-5-8-x-2-3-4-x-4-blue-plastic-shelf-bins-case-of-36/,https://packrift.com/products/11-5-8-x-2-3-4-x-4-blue-plastic-shelf-bins-case-of-36,labels,"Bins, Shelving & Storage",71.07,25-to-75,100,9.86,POUNDS,1-to-10-lb,11.625,2.75,4,36,catalog approved,active,in stock,100
BINPS102B,"11 5/8"" x 4 1/8"" x 4"" Blue Plastic Shelf Bins - Durable Storage, Case of 36",https://packrift.github.io/sku-evidence-cards/sku/binps102b-11-5-8-x-4-1-8-x-4-blue-plastic-shelf-bins-durable-storage-case-of-36/,https://packrift.com/products/11-5-8-x-4-1-8-x-4-blue-plastic-shelf-bins-durable-storage-case-of-36,labels,"Bins, Shelving & Storage",71.76,25-to-75,100,11.92,POUNDS,10-to-50-lb,11.625,4.125,4,36,catalog approved,active,in stock,100
BINPS103B,"11 5/8x6 5/8x4"" Blue Plastic Shelf Bins - Durable Parts Storage, Case of 30",https://packrift.github.io/sku-evidence-cards/sku/binps103b-11-5-8x6-5-8x4-blue-plastic-shelf-bins-durable-parts-storage-case-of-30/,https://packrift.com/products/11-5-8x6-5-8x4-blue-plastic-shelf-bins-durable-parts-storage-case-of-30,labels,"Bins, Shelving & Storage",94.3,75-to-200,100,15,POUNDS,10-to-50-lb,11.625,6.625,4,30,catalog approved,active,in stock,100
BINPS103CL,"11 5/8 x 6 5/8 x 4"" Clear Plastic Shelf Bins - Case of 30",https://packrift.github.io/sku-evidence-cards/sku/binps103cl-11-5-8-x-6-5-8-x-4-clear-plastic-shelf-bins-case-of-30/,https://packrift.com/products/11-5-8-x-6-5-8-x-4-clear-plastic-shelf-bins-case-of-30,labels,"Bins, Shelving & Storage",123.63,75-to-200,400,15.4,POUNDS,10-to-50-lb,11.625,6.625,4,30,catalog approved,active,in stock,100
BINPS103G,"11 5/8x6 5/8x4"" Green Plastic Shelf Bins - Durable Storage, Case of 30",https://packrift.github.io/sku-evidence-cards/sku/binps103g-11-5-8x6-5-8x4-green-plastic-shelf-bins-durable-storage-case-of-30/,https://packrift.com/products/11-5-8x6-5-8x4-green-plastic-shelf-bins-durable-storage-case-of-30,labels,"Bins, Shelving & Storage",94.3,75-to-200,100,15.26,POUNDS,10-to-50-lb,11.625,6.625,4,30,catalog approved,active,in stock,100
BINPS103R,"11 5/8"" x 6 5/8"" x 4"" Red Plastic Shelf Bins - Case of 30",https://packrift.github.io/sku-evidence-cards/sku/binps103r-11-5-8-x-6-5-8-x-4-red-plastic-shelf-bins-case-of-30/,https://packrift.com/products/11-5-8-x-6-5-8-x-4-red-plastic-shelf-bins-case-of-30,labels,"Bins, Shelving & Storage",94.3,75-to-200,100,15.26,POUNDS,10-to-50-lb,11.625,6.625,4,30,catalog approved,active,in stock,100
BINPS103Y,"11 5/8"" x 6 5/8"" x 4"" Yellow Plastic Shelf Bins - Stackable Storage, Case of 30",https://packrift.github.io/sku-evidence-cards/sku/binps103y-11-5-8-x-6-5-8-x-4-yellow-plastic-shelf-bins-stackable-storage-case-of-30/,https://packrift.com/products/11-5-8-x-6-5-8-x-4-yellow-plastic-shelf-bins-stackable-storage-case-of-30,labels,"Bins, Shelving & Storage",94.3,75-to-200,100,14.96,POUNDS,10-to-50-lb,11.625,6.625,4,30,catalog approved,active,in stock,100
BINPS104CL,"11 5/8 x 8 3/8 x 4"" Clear Plastic Shelf Bin Boxes - 20 Case",https://packrift.github.io/sku-evidence-cards/sku/binps104cl-11-5-8-x-8-3-8-x-4-clear-plastic-shelf-bin-boxes-20-case/,https://packrift.com/products/11-5-8-x-8-3-8-x-4-clear-plastic-shelf-bin-boxes-20-case,labels,"Bins, Shelving & Storage",88.93,75-to-200,300,12.74,POUNDS,10-to-50-lb,11.625,8.375,4,20,catalog approved,active,in stock,100
BINPS104G,"11 5/8"" x 8 3/8"" x 4"" Green Plastic Shelf Bins - Durable Storage, Case of 20",https://packrift.github.io/sku-evidence-cards/sku/binps104g-11-5-8-x-8-3-8-x-4-green-plastic-shelf-bins-durable-storage-case-of-20/,https://packrift.com/products/11-5-8-x-8-3-8-x-4-green-plastic-shelf-bins-durable-storage-case-of-20,labels,"Bins, Shelving & Storage",71.3,25-to-75,100,12.18,POUNDS,10-to-50-lb,11.625,8.375,4,20,catalog approved,active,in stock,100
BINPS105B,"11 5/8"" x 11 1/8"" x 4"" Blue Plastic Shelf Bins - Durable Storage, Case of 8",https://packrift.github.io/sku-evidence-cards/sku/binps105b-11-5-8-x-11-1-8-x-4-blue-plastic-shelf-bins-durable-storage-case-of-8/,https://packrift.com/products/11-5-8-x-11-1-8-x-4-blue-plastic-shelf-bins-durable-storage-case-of-8,labels,"Bins, Shelving & Storage",42.93,25-to-75,200,6.44,POUNDS,1-to-10-lb,11.625,11.125,4,8,catalog approved,active,in stock,100
BINPS105G,"11 5/8"" x 11 1/8"" x 4"" Green Plastic Shelf Bins - Durable Storage, Case of 8",https://packrift.github.io/sku-evidence-cards/sku/binps105g-11-5-8-x-11-1-8-x-4-green-plastic-shelf-bins-durable-storage-case-of-8/,https://packrift.com/products/11-5-8-x-11-1-8-x-4-green-plastic-shelf-bins-durable-storage-case-of-8,labels,"Bins, Shelving & Storage",42.93,25-to-75,100,6.38,POUNDS,1-to-10-lb,11.625,11.125,4,8,catalog approved,active,in stock,100
