sku,title,family,product_type,product_url,page_url,price,inventory,material_signals,color_signals,closure_signals,printer_signals,strength_signals,pack_count_signals,source_fingerprint
T90222G,"2"" x 110 yds Green Carton Sealing Tape - 2.2 Mil Acrylic Adhesive, Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-green-carton-sealing-tape-2-2-mil-acrylic-adhesive-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90222g-2-x-110-yds-green-carton-sealing-tape-2-2-mil-acrylic-adhesive-case-of-36/,111.17,400,,green,adhesive,,,case of 36,2ef74f66a4deb389
T90222O18PK,"2"" x 110 yds Orange Carton Sealing Tape, 2.2 Mil - 18 Pack",tape,Tape,https://packrift.com/products/2-x-110-yds-orange-carton-sealing-tape-2-2-mil-18-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90222o18pk-2-x-110-yds-orange-carton-sealing-tape-2-2-mil-18-pack/,73.17,100,,orange,adhesive,,,18 pack,3d3960e47500bc1f
T90222O6PK,"2"" x 110 yds Orange Carton Sealing Tape, 2.2 Mil Acrylic - 6 Pack",tape,Tape,https://packrift.com/products/2-x-110-yds-orange-carton-sealing-tape-2-2-mil-acrylic-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90222o6pk-2-x-110-yds-orange-carton-sealing-tape-2-2-mil-acrylic-6-pack/,29.95,100,,orange,adhesive,,,6 pack,3acfe48cd288fa22
T90222R6PK,"2"" x 110 yds Red Carton Sealing Tape, 2.2 Mil Acrylic - 6 Pack",tape,Tape,https://packrift.com/products/2-x-110-yds-red-carton-sealing-tape-2-2-mil-acrylic-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90222r6pk-2-x-110-yds-red-carton-sealing-tape-2-2-mil-acrylic-6-pack/,29.95,100,,red,adhesive,,,6 pack,c824e95dfba8c69f
T90222Y,"2"" x 110 yds Yellow Carton Sealing Tape - 2.2 Mil Acrylic Adhesive, Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-yellow-carton-sealing-tape-2-2-mil-acrylic-adhesive-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90222y-2-x-110-yds-yellow-carton-sealing-tape-2-2-mil-acrylic-adhesive-case-of-36/,110.77,500,,yellow,adhesive,,,case of 36,2c3324240b9f15ac
T90222Y6PK,"2"" x 110 yds Yellow Carton Sealing Tape, 2.2 Mil - Case of 6",tape,Tape,https://packrift.com/products/2-x-110-yds-yellow-carton-sealing-tape-2-2-mil-case-of-6,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90222y6pk-2-x-110-yds-yellow-carton-sealing-tape-2-2-mil-case-of-6/,27.96,100,,yellow,adhesive,,,case of 6,b85a1c91e668f3ae
T902371T6PK,"2"" x 110 yds Tan Carton Sealing Tape 371 (6 Pack) - 1.9 Mil Industrial Grade",tape,Tape,https://packrift.com/products/2-x-110-yds-tan-carton-sealing-tape-371-6-pack-1-9-mil-industrial-grade,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902371t6pk-2-x-110-yds-tan-carton-sealing-tape-371-6-pack-1-9-mil-industrial-grade/,34.86,100,,tan,adhesive,,,6 pack,9099b80870ae569d
T902400,"2"" x 110 yds Clear Acrylic Industrial Tape #400 - 36 Roll Case",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-acrylic-industrial-tape-400-36-roll-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902400-2-x-110-yds-clear-acrylic-industrial-tape-400-36-roll-case/,80.29,500,clear,clear,adhesive,,,36 roll,0c01afba3ce76bb5
T902400T,"2"" x 110 yds Tan Acrylic Carton Sealing Tape - Industrial Strength, Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-tan-acrylic-carton-sealing-tape-industrial-strength-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902400t-2-x-110-yds-tan-acrylic-carton-sealing-tape-industrial-strength-case-of-36/,104.9,400,,tan,adhesive,,,case of 36,f822c06efc5c65bf
T90250,"2"" x 110 yds Clear Natural Rubber Carton Sealing Tape 1.9 Mil - Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-natural-rubber-carton-sealing-tape-1-9-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90250-2-x-110-yds-clear-natural-rubber-carton-sealing-tape-1-9-mil-case-of-36/,134.22,200,clear|rubber,clear|natural,adhesive,,,case of 36,0c63660b91090203
T902506PK,"2"" x 110 yds Clear Natural Rubber Carton Sealing Tape, 1.9 Mil (6 Pack)",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-natural-rubber-carton-sealing-tape-1-9-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902506pk-2-x-110-yds-clear-natural-rubber-carton-sealing-tape-1-9-mil-6-pack/,35.68,100,clear|rubber,clear|natural,adhesive,,,6 pack,8b97a6a56a0d8e5a
T90250T6PK,"2"" x 110 yds. Natural Rubber Carton Sealing Tape, Tan, 1.9 Mil (6 Pack)",tape,Tape,https://packrift.com/products/2-x-110-yds-natural-rubber-carton-sealing-tape-tan-1-9-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90250t6pk-2-x-110-yds-natural-rubber-carton-sealing-tape-tan-1-9-mil-6-pack/,35.68,100,rubber,natural|tan,adhesive,,,6 pack,66b1bff780cf9061
T902600T,"2"" x 110 yds Tan Economy Carton Sealing Tape - Hot Melt, 1.6 Mil, Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-tan-economy-carton-sealing-tape-hot-melt-1-6-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902600t-2-x-110-yds-tan-economy-carton-sealing-tape-hot-melt-1-6-mil-case-of-36/,91.55,500,,tan,adhesive,,,case of 36,2143a81a1c5f4493
T902700,"2"" x 110 yds Clear Hot Melt Carton Sealing Tape - 1.9 Mil, Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-hot-melt-carton-sealing-tape-1-9-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902700-2-x-110-yds-clear-hot-melt-carton-sealing-tape-1-9-mil-case-of-36/,100.91,500,clear,clear,adhesive,,,case of 36,dc4dfdf8d61c7919
T9029006PK,"2"" x 110 yds Clear Hot Melt Carton Sealing Tape - 2.5 Mil, 6 Pack",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-hot-melt-carton-sealing-tape-2-5-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9029006pk-2-x-110-yds-clear-hot-melt-carton-sealing-tape-2-5-mil-6-pack/,34.34,100,clear,clear,adhesive,,,6 pack,cdd9e57b3a47b433
T902ST026PK,"2"" x 110 yds Security Tape 2.5 Mil Tamper Evident - Case of 6",tape,Tape,https://packrift.com/products/2-x-110-yds-security-tape-2-5-mil-tamper-evident-case-of-6,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902st026pk-2-x-110-yds-security-tape-2-5-mil-tamper-evident-case-of-6/,94.73,200,,,,,,case of 6,c20e7f01f84b5aed
T9031000,"2"" x 1000 yds Clear Carton Sealing Tape, 3.0 Mil Hot Melt - Case of 6",tape,Tape,https://packrift.com/products/2-x-1000-yds-clear-carton-sealing-tape-3-0-mil-hot-melt-case-of-6,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9031000-2-x-1000-yds-clear-carton-sealing-tape-3-0-mil-hot-melt-case-of-6/,251.48,100,clear,clear,adhesive,,,case of 6,34121a43d7eae784
T903900,"2"" x 1000 yds Clear Hot Melt Carton Sealing Tape - 2.5 Mil, Case of 6",tape,Tape,https://packrift.com/products/2-x-1000-yds-clear-hot-melt-carton-sealing-tape-2-5-mil-case-of-6,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t903900-2-x-1000-yds-clear-hot-melt-carton-sealing-tape-2-5-mil-case-of-6/,193.0,300,clear,clear,adhesive,,,case of 6,ce2c97e32aeac035
T9051000,"3"" x 55 yds Clear Hot Melt Carton Sealing Tape - Economy #1000, Case of 24",tape,Tape,https://packrift.com/products/3-x-55-yds-clear-hot-melt-carton-sealing-tape-economy-1000-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9051000-3-x-55-yds-clear-hot-melt-carton-sealing-tape-economy-1000-case-of-24/,107.44,400,clear,clear,adhesive,,,case of 24,294c4b16a25fcaec
T9051226PK,"3"" x 110 yds. 2 Mil Clear Quiet Carton Sealing Tape - 6 Pack",tape,Tape,https://packrift.com/products/3-x-110-yds-2-mil-clear-quiet-carton-sealing-tape-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9051226pk-3-x-110-yds-2-mil-clear-quiet-carton-sealing-tape-6-pack/,20.78,100,clear,clear,adhesive,,,6 pack,ef2ae2e7799a3f56
T905126,"3"" x 110 yds. 2.6 Mil Clear Acrylic Carton Sealing Tape - Quiet Release, Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-2-6-mil-clear-acrylic-carton-sealing-tape-quiet-release-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905126-3-x-110-yds-2-6-mil-clear-acrylic-carton-sealing-tape-quiet-release-case-of-24/,173.88,400,clear,clear,adhesive,,,case of 24,b71758414cadf974
T905170T,"3"" x 110 yds Tan Acrylic Carton Sealing Tape, 1.8 Mil, Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-tan-acrylic-carton-sealing-tape-1-8-mil-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905170t-3-x-110-yds-tan-acrylic-carton-sealing-tape-1-8-mil-case-of-24/,73.53,100,,tan,adhesive,,,case of 24,702f96a264b46f77
T905220,"3"" x 110 yds Clear Acrylic Industrial Tape #220 - Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-acrylic-industrial-tape-220-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905220-3-x-110-yds-clear-acrylic-industrial-tape-220-case-of-24/,113.93,500,clear,clear,adhesive,,,case of 24,4ffcf98a07e270a1
T9052206PK,"3"" x 110 yds Clear Acrylic Industrial Tape - 2.2 Mil, 6 Pack",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-acrylic-industrial-tape-2-2-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9052206pk-3-x-110-yds-clear-acrylic-industrial-tape-2-2-mil-6-pack/,37.88,100,clear,clear,adhesive,,,6 pack,d39442529a4b95f9
T9052291,"3"" x 110 yds Clear Acrylic Carton Sealing Tape, 2.6 Mil, Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-acrylic-carton-sealing-tape-2-6-mil-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9052291-3-x-110-yds-clear-acrylic-carton-sealing-tape-2-6-mil-case-of-24/,124.19,400,clear,clear,adhesive,,,case of 24,5310efce4463ad3a
T90522B6PK,"3"" x 55 yds Blue Carton Sealing Tape 2.2 Mil - Color Coding, 6 Pack",tape,Tape,https://packrift.com/products/3-x-55-yds-blue-carton-sealing-tape-2-2-mil-color-coding-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90522b6pk-3-x-55-yds-blue-carton-sealing-tape-2-2-mil-color-coding-6-pack/,24.04,100,,blue,adhesive,,,6 pack,77c7dc0f14c52c2d
T90522Y6PK,"3"" x 55 yds Yellow Carton Sealing Tape, 2.2 Mil - 6 Pack",tape,Tape,https://packrift.com/products/3-x-55-yds-yellow-carton-sealing-tape-2-2-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90522y6pk-3-x-55-yds-yellow-carton-sealing-tape-2-2-mil-6-pack/,24.04,100,,yellow,adhesive,,,6 pack,428cc628a420a4b7
T9053136PK,"3"" x 55 yds Clear Carton Sealing Tape 2.5 Mil - 6 Pack Case",tape,Tape,https://packrift.com/products/3-x-55-yds-clear-carton-sealing-tape-2-5-mil-6-pack-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9053136pk-3-x-55-yds-clear-carton-sealing-tape-2-5-mil-6-pack-case/,118.83,100,clear,clear,adhesive,,,6 pack,c647deaadb5f9461
T9053506PK,"3"" x 55 yds Clear Acrylic Carton Sealing Tape - 3.5 Mil, 6 Pack",tape,Tape,https://packrift.com/products/3-x-55-yds-clear-acrylic-carton-sealing-tape-3-5-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9053506pk-3-x-55-yds-clear-acrylic-carton-sealing-tape-3-5-mil-6-pack/,39.56,100,clear,clear,adhesive,,,6 pack,0d614888597835d1
T905350T6PK,"3"" x 55 yds Tan Acrylic Carton Sealing Tape, 3.5 Mil - 6 Pack",tape,Tape,https://packrift.com/products/3-x-55-yds-tan-acrylic-carton-sealing-tape-3-5-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905350t6pk-3-x-55-yds-tan-acrylic-carton-sealing-tape-3-5-mil-6-pack/,16.15,100,,tan,adhesive,,,6 pack,b8aa23d3769f048e
T9053736PK,"3"" x 55 yds Clear 2.5 Mil Box Sealing Tape - Heavy-Duty, 6 Pack",tape,Tape,https://packrift.com/products/3-x-55-yds-clear-2-5-mil-box-sealing-tape-heavy-duty-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9053736pk-3-x-55-yds-clear-2-5-mil-box-sealing-tape-heavy-duty-6-pack/,143.74,100,clear,clear,adhesive,,heavy-duty,6 pack,99c12ca52ade44e7
T905400,"3"" x 110 yds Clear Acrylic Carton Sealing Tape 2.0 Mil - Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-acrylic-carton-sealing-tape-2-0-mil-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905400-3-x-110-yds-clear-acrylic-carton-sealing-tape-2-0-mil-case-of-24/,93.96,400,clear,clear,adhesive,,,case of 24,43bb06748d5c9092
T90551,"3"" x 110 yds Clear Natural Rubber Carton Sealing Tape - 2.2 Mil, Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-natural-rubber-carton-sealing-tape-2-2-mil-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90551-3-x-110-yds-clear-natural-rubber-carton-sealing-tape-2-2-mil-case-of-24/,149.71,200,clear|rubber,clear|natural,adhesive,,,case of 24,b05824c2b06faac6
T905600,"3"" x 110 yds Clear Carton Sealing Tape 1.6 Mil - Hot Melt, Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-carton-sealing-tape-1-6-mil-hot-melt-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905600-3-x-110-yds-clear-carton-sealing-tape-1-6-mil-hot-melt-case-of-24/,88.49,500,clear,clear,adhesive,,,case of 24,6e3651046d930ee4
T9056651,"3"" x 110 yds Clear Cold Temperature Carton Sealing Tape - Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-cold-temperature-carton-sealing-tape-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9056651-3-x-110-yds-clear-cold-temperature-carton-sealing-tape-case-of-24/,95.34,100,clear,clear,adhesive,,,case of 24,baa80e73ef9b0f2e
T905700,"3"" x 110 yds Clear Hot Melt Carton Sealing Tape - 1.9 Mil, Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-hot-melt-carton-sealing-tape-1-9-mil-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905700-3-x-110-yds-clear-hot-melt-carton-sealing-tape-1-9-mil-case-of-24/,98.65,500,clear,clear,adhesive,,,case of 24,9e754a42b818a669
T9057651,"3"" x 110 yds Clear Cold Temperature Carton Sealing Tape, 24/Case",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-cold-temperature-carton-sealing-tape-24-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9057651-3-x-110-yds-clear-cold-temperature-carton-sealing-tape-24-case/,112.31,200,clear,clear,adhesive,,,24/case,545fed45ea2acb2d
T90576516PK,"3"" x 110 yds Cold Temperature Carton Sealing Tape, 2.0 Mil, 6-Pack",tape,Tape,https://packrift.com/products/3-x-110-yds-cold-temperature-carton-sealing-tape-2-0-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90576516pk-3-x-110-yds-cold-temperature-carton-sealing-tape-2-0-mil-6-pack/,76.85,100,,,adhesive,,,6-pack,81555d746c23748c
T905900,"3"" x 110 yds Clear Carton Sealing Tape 2.5 Mil - Economy Hot Melt, Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-carton-sealing-tape-2-5-mil-economy-hot-melt-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905900-3-x-110-yds-clear-carton-sealing-tape-2-5-mil-economy-hot-melt-case-of-24/,158.52,500,clear,clear,adhesive,,,case of 24,8ae37ef2e4910fc6
T9059006PK,"3"" x 110 yds Clear Hot Melt Carton Sealing Tape - 2.5 Mil, 6 Pack",tape,Tape,https://packrift.com/products/3-x-110-yds-clear-hot-melt-carton-sealing-tape-2-5-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9059006pk-3-x-110-yds-clear-hot-melt-carton-sealing-tape-2-5-mil-6-pack/,49.42,100,clear,clear,adhesive,,,6 pack,7abfcb3d5bf7d94a
T905ST02,"3"" x 110 yds Security Tape - Tamper Evident Pre-Printed, Case of 24",tape,Tape,https://packrift.com/products/3-x-110-yds-security-tape-tamper-evident-pre-printed-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905st02-3-x-110-yds-security-tape-tamper-evident-pre-printed-case-of-24/,338.3,100,,,,,,case of 24,ef7b7734b25ffc8c
T905ST026PK,"3"" x 110 yds Security Tape 2.5 Mil Tamper Evident - Case of 6",tape,Tape,https://packrift.com/products/3-x-110-yds-security-tape-2-5-mil-tamper-evident-case-of-6,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t905st026pk-3-x-110-yds-security-tape-2-5-mil-tamper-evident-case-of-6/,140.6,100,,,,,,case of 6,47d29ad3e7c394da
T9061266PK,"3"" x 55 yds. Clear Quiet Carton Sealing Tape, 2.6 Mil, 6-Pack",tape,Tape,https://packrift.com/products/3-x-55-yds-clear-quiet-carton-sealing-tape-2-6-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9061266pk-3-x-55-yds-clear-quiet-carton-sealing-tape-2-6-mil-6-pack/,27.2,100,clear,clear,adhesive,,,6-pack,11e9433fd5ce54a1
T906313,"2"" x 110 yds Clear Box Sealing Tape 313 - 2.5 Mil Acrylic, Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-box-sealing-tape-313-2-5-mil-acrylic-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t906313-2-x-110-yds-clear-box-sealing-tape-313-2-5-mil-acrylic-case-of-36/,284.17,100,clear,clear,adhesive,,,case of 36,3342b94dff17cb30
T90653,"3"" x 55 Yard Clear PVC Natural Rubber Carton Sealing Tape - Case of 24",tape,Tape,https://packrift.com/products/3-x-55-yard-clear-pvc-natural-rubber-carton-sealing-tape-case-of-24,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90653-3-x-55-yard-clear-pvc-natural-rubber-carton-sealing-tape-case-of-24/,118.45,100,clear|rubber,clear|natural,adhesive,,,case of 24,4402e902903eccda
T9067200W,"72mm x 375' Fiberglass Reinforced Water Activated Tape - Instant Bond, Case of 8",tape,Tape,https://packrift.com/products/72mm-x-375-fiberglass-reinforced-water-activated-tape-instant-bond-case-of-8,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9067200w-72mm-x-375-fiberglass-reinforced-water-activated-tape-instant-bond-case-of-8/,115.71,500,paper,,,,,8 carton|case of 8,880931d097de0b7e
T9067500,"3"" x 375' Fiberglass Reinforced Water Activated Tape - Instant Bond, Case of 8",tape,Tape,https://packrift.com/products/3-x-375-fiberglass-reinforced-water-activated-tape-instant-bond-case-of-8,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9067500-3-x-375-fiberglass-reinforced-water-activated-tape-instant-bond-case-of-8/,100.57,400,paper,,,,,8 carton|case of 8,d2ccbf50d294036c
T9067700,"3"" x 375' Kraft Fiberglass Reinforced Water Activated Tape - 8/Case",tape,Tape,https://packrift.com/products/3-x-375-kraft-fiberglass-reinforced-water-activated-tape-8-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9067700-3-x-375-kraft-fiberglass-reinforced-water-activated-tape-8-case/,117.36,400,kraft|paper,kraft,,,,8/case,ab58d84bf20a8215
T9069006PK,"3"" x 55 yds Clear 2.5 Mil Hot Melt Carton Sealing Tape - 6 Pack",tape,Tape,https://packrift.com/products/3-x-55-yds-clear-2-5-mil-hot-melt-carton-sealing-tape-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9069006pk-3-x-55-yds-clear-2-5-mil-hot-melt-carton-sealing-tape-6-pack/,33.45,100,clear,clear,adhesive,,,6 pack,1264cdd8b071aab4
T907260,"3"" x 450' Kraft Reinforced Water Activated Tape, 7.0 Mil - Case of 10",tape,Tape,https://packrift.com/products/3-x-450-kraft-reinforced-water-activated-tape-7-0-mil-case-of-10,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t907260-3-x-450-kraft-reinforced-water-activated-tape-7-0-mil-case-of-10/,199.56,400,kraft|paper,kraft,,,,10 carton|case of 10,b04857bc0459aec9
T907260W,"3"" x 450' White 7.0 Mil Reinforced Water Activated Tape - Case of 10",tape,Tape,https://packrift.com/products/3-x-450-white-7-0-mil-reinforced-water-activated-tape-case-of-10,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t907260w-3-x-450-white-7-0-mil-reinforced-water-activated-tape-case-of-10/,239.46,200,paper|white,white,,,,10 carton|case of 10,657ac77408121663
T907270,"3"" x 450' Kraft Reinforced Water Activated Tape - 7.5 Mil, Case of 10",tape,Tape,https://packrift.com/products/3-x-450-kraft-reinforced-water-activated-tape-7-5-mil-case-of-10,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t907270-3-x-450-kraft-reinforced-water-activated-tape-7-5-mil-case-of-10/,237.48,400,kraft|paper,kraft,,,,10 carton|case of 10,1f26d46484894547
